,Season,Date,HID,AID,Open,OddsH,OddsA,OddsD,H,A,D,HS,AS,Special,H_PEN,A_PEN,H_MAJ,A_MAJ,H_PPG,A_PPG,H_SHG,A_SHG,H_SV,A_SV,H_PIM,A_PIM,H_SOG,A_SOG,H_BLK_S,A_BLK_S,H_HIT,A_HIT,H_BLK,A_BLK,H_FO,A_FO,H_P1,A_P1,H_P2,A_P2,H_P3,A_P3,H_OT,A_OT,H_SO,A_SO
2852,1996,1997-02-09,5,10,2019-09-18,0.0,0.0,0,False,True,False,0,5,,4,4,0,0,0,0,0,0,31,21,8,8,,,,,,,,,,,0,3,0,1,0,1,,,,
2853,1996,1997-02-18,25,15,2019-09-18,0.0,0.0,0,True,False,False,4,3,,5,6,0,0,0,0,0,0,45,30,10,12,,,,,,,,,,,2,1,1,0,1,2,,,,
2854,1996,1997-02-18,0,19,2019-09-18,0.0,0.0,0,False,True,False,5,6,OT,7,9,0,0,0,0,0,0,30,35,14,18,,,,,,,,,,,1,2,2,2,2,1,0,1,,
2855,1996,1997-02-18,16,8,2019-09-18,0.0,0.0,0,True,False,False,5,3,,6,11,0,2,0,0,0,0,35,49,12,47,,,,,,,,,,,0,1,2,1,3,1,,,,
2856,1996,1997-02-18,24,2,2019-09-18,0.0,0.0,0,False,True,False,1,2,,6,6,0,2,0,0,0,0,21,50,12,37,,,,,,,,,,,0,2,1,0,0,0,,,,
2857,1996,1997-02-18,18,5,2019-09-18,0.0,0.0,0,True,False,False,3,2,OT,6,6,0,2,0,0,0,0,41,46,12,37,,,,,,,,,,,0,0,2,1,0,1,1,0,,
2858,1996,1997-02-18,20,23,2019-09-18,0.0,0.0,0,False,True,False,0,2,,2,4,0,0,0,0,0,0,29,30,4,8,,,,,,,,,,,0,2,0,0,0,0,,,,
2859,1996,1997-02-18,22,10,2019-09-18,0.0,0.0,0,False,False,True,2,2,OT,5,5,1,0,0,0,0,0,31,39,20,10,,,,,,,,,,,2,1,0,1,0,0,0,0,,
2860,1996,1997-02-21,5,22,2019-09-18,0.0,0.0,0,True,False,False,2,1,OT,2,4,0,0,0,0,0,0,41,31,4,8,,,,,,,,,,,0,0,1,0,0,1,1,0,,
2861,1996,1997-02-21,10,24,2019-09-18,0.0,0.0,0,True,False,False,4,3,OT,2,3,0,0,0,0,0,0,37,39,4,6,,,,,,,,,,,1,1,0,1,2,1,1,0,,
2862,1996,1997-02-21,8,25,2019-09-18,0.0,0.0,0,False,True,False,1,4,,4,4,0,0,0,0,0,0,29,32,8,8,,,,,,,,,,,0,1,1,3,0,0,,,,
2863,1996,1997-02-21,19,20,2019-09-18,0.0,0.0,0,False,True,False,3,6,,4,5,1,0,0,0,0,0,25,35,18,10,,,,,,,,,,,0,2,1,3,2,1,,,,
2864,1996,1997-02-21,2,0,2019-09-18,0.0,0.0,0,True,False,False,5,3,,5,5,0,0,0,0,0,0,34,23,10,10,,,,,,,,,,,1,2,3,1,1,0,,,,
2865,1996,1997-02-21,15,18,2019-09-18,0.0,0.0,0,True,False,False,5,2,,5,5,0,0,0,0,0,0,29,43,10,10,,,,,,,,,,,2,0,2,1,1,1,,,,
2866,1996,1997-02-21,23,16,2019-09-18,0.0,0.0,0,True,False,False,2,0,,5,6,0,0,0,0,0,0,35,30,10,12,,,,,,,,,,,0,0,1,0,1,0,,,,
2867,1996,1997-02-22,24,22,2019-09-18,0.0,0.0,0,False,False,True,3,3,OT,7,6,0,0,0,0,0,0,33,47,14,12,,,,,,,,,,,1,0,1,1,1,2,0,0,,
2868,1996,1997-02-23,16,5,2019-09-18,0.0,0.0,0,True,False,False,8,0,,5,8,2,3,0,0,0,0,19,41,35,51,,,,,,,,,,,2,0,3,0,3,0,,,,
2869,1996,1997-02-23,25,19,2019-09-18,0.0,0.0,0,True,False,False,3,2,OT,3,5,1,0,0,0,0,0,39,44,16,10,,,,,,,,,,,0,0,2,2,0,0,1,0,,
2870,1996,1997-02-23,20,15,2019-09-18,0.0,0.0,0,False,True,False,3,5,,3,6,1,1,0,0,0,0,29,39,16,22,,,,,,,,,,,1,1,1,1,1,3,,,,
2871,1996,1997-02-23,0,8,2019-09-18,0.0,0.0,0,True,False,False,3,0,,5,5,0,1,0,0,0,0,26,38,10,20,,,,,,,,,,,2,0,1,0,0,0,,,,
2872,1996,1997-02-23,2,23,2019-09-18,0.0,0.0,0,True,False,False,8,1,,2,4,0,0,0,0,0,0,29,36,4,8,,,,,,,,,,,2,0,3,0,3,1,,,,
2873,1996,1997-02-23,18,10,2019-09-18,0.0,0.0,0,True,False,False,6,1,,5,11,2,1,0,0,0,0,26,37,35,42,,,,,,,,,,,2,0,2,1,2,0,,,,
2874,1996,1997-02-25,19,2,2019-09-18,0.0,0.0,0,True,False,False,5,1,,5,5,0,0,0,0,0,0,34,36,10,10,,,,,,,,,,,0,1,2,0,3,0,,,,
2875,1996,1997-02-25,23,0,2019-09-18,0.0,0.0,0,True,False,False,5,3,,3,4,0,0,0,0,0,0,38,27,6,8,,,,,,,,,,,2,1,0,1,3,1,,,,
2876,1996,1997-02-25,15,16,2019-09-18,0.0,0.0,0,False,True,False,1,5,,5,6,0,0,0,0,0,0,33,30,10,12,,,,,,,,,,,1,1,0,3,0,1,,,,
2877,1996,1997-02-25,22,18,2019-09-18,0.0,0.0,0,False,False,True,2,2,OT,2,3,0,0,0,0,0,0,25,36,4,6,,,,,,,,,,,1,0,0,1,1,1,0,0,,
2878,1996,1997-02-25,8,20,2019-09-18,0.0,0.0,0,False,True,False,2,3,,4,3,0,0,0,0,0,0,38,31,8,6,,,,,,,,,,,0,0,0,2,2,1,,,,
2879,1996,1997-02-25,10,25,2019-09-18,0.0,0.0,0,False,True,False,1,3,,6,9,0,0,0,0,0,0,30,45,12,18,,,,,,,,,,,0,1,1,2,0,0,,,,
2880,1996,1997-02-25,5,24,2019-09-18,0.0,0.0,0,True,False,False,4,1,,3,5,0,0,0,0,0,0,40,37,6,10,,,,,,,,,,,1,0,1,1,2,0,,,,
2881,1996,1997-03-01,15,23,2019-09-18,0.0,0.0,0,False,True,False,0,1,,2,5,0,0,0,0,0,0,28,32,4,10,,,,,,,,,,,0,1,0,0,0,0,,,,
2882,1996,1997-03-02,24,25,2019-09-18,0.0,0.0,0,False,True,False,3,5,,5,3,0,1,0,0,0,0,28,31,10,16,,,,,,,,,,,2,0,0,5,1,0,,,,
2883,1996,1997-03-02,10,2,2019-09-18,0.0,0.0,0,True,False,False,5,4,OT,1,5,0,0,0,0,0,0,22,45,2,10,,,,,,,,,,,1,2,1,1,2,1,1,0,,
2884,1996,1997-03-02,22,0,2019-09-18,0.0,0.0,0,False,False,True,4,4,OT,2,4,0,0,0,0,0,0,36,40,4,8,,,,,,,,,,,2,2,2,1,0,1,0,0,,
2885,1996,1997-03-02,8,19,2019-09-18,0.0,0.0,0,True,False,False,3,1,,7,6,0,2,0,0,0,0,34,30,14,37,,,,,,,,,,,3,1,0,0,0,0,,,,
2886,1996,1997-03-02,18,16,2019-09-18,0.0,0.0,0,True,False,False,5,3,,5,6,1,0,0,0,0,0,30,26,20,12,,,,,,,,,,,1,2,2,1,2,0,,,,
2887,1996,1997-03-02,5,20,2019-09-18,0.0,0.0,0,False,True,False,1,6,,6,7,0,1,0,0,0,0,26,45,12,24,,,,,,,,,,,0,2,0,2,1,2,,,,
2888,1996,1997-03-04,20,10,2019-09-18,0.0,0.0,0,True,False,False,4,1,,7,8,0,0,0,0,0,0,28,34,14,16,,,,,,,,,,,2,0,1,0,1,1,,,,
2889,1996,1997-03-04,16,22,2019-09-18,0.0,0.0,0,True,False,False,5,1,,4,6,2,2,0,0,0,0,31,36,33,37,,,,,,,,,,,2,0,1,0,2,1,,,,
2890,1996,1997-03-04,0,15,2019-09-18,0.0,0.0,0,True,False,False,2,0,,2,3,0,0,0,0,0,0,34,31,4,6,,,,,,,,,,,0,0,1,0,1,0,,,,
2891,1996,1997-03-04,18,24,2019-09-18,0.0,0.0,0,True,False,False,5,1,,3,4,0,0,0,0,0,0,24,29,6,8,,,,,,,,,,,1,1,2,0,2,0,,,,
2892,1996,1997-03-04,2,8,2019-09-18,0.0,0.0,0,True,False,False,4,1,,3,6,0,0,0,0,0,0,26,30,6,12,,,,,,,,,,,0,0,4,0,0,1,,,,
2893,1996,1997-03-04,23,19,2019-09-18,0.0,0.0,0,True,False,False,4,1,,2,3,0,0,0,0,0,0,26,39,4,6,,,,,,,,,,,0,0,2,0,2,1,,,,
2894,1996,1997-03-04,25,5,2019-09-18,0.0,0.0,0,True,False,False,5,1,,2,5,0,0,0,0,0,0,31,43,4,10,,,,,,,,,,,1,1,1,0,3,0,,,,
2895,1996,1997-03-07,25,22,2019-09-18,0.0,0.0,0,False,True,False,4,5,,6,8,2,2,0,0,0,0,32,22,37,41,,,,,,,,,,,2,1,1,2,1,2,,,,
2896,1996,1997-03-07,16,24,2019-09-18,0.0,0.0,0,True,False,False,5,3,,8,10,0,0,0,0,0,0,39,38,16,20,,,,,,,,,,,2,0,1,1,2,2,,,,
2897,1996,1997-03-07,23,8,2019-09-18,0.0,0.0,0,True,False,False,3,1,,5,7,0,0,0,0,0,0,25,38,10,14,,,,,,,,,,,3,0,0,1,0,0,,,,
2898,1996,1997-03-07,19,5,2019-09-18,0.0,0.0,0,True,False,False,5,1,,5,3,0,0,0,0,0,0,26,49,10,6,,,,,,,,,,,2,0,2,1,1,0,,,,
2899,1996,1997-03-07,20,18,2019-09-18,0.0,0.0,0,True,False,False,6,0,,3,4,0,0,0,0,0,0,36,33,6,8,,,,,,,,,,,2,0,3,0,1,0,,,,
2900,1996,1997-03-07,2,15,2019-09-18,0.0,0.0,0,False,True,False,2,4,,4,6,0,0,0,0,0,0,31,38,8,12,,,,,,,,,,,0,1,2,0,0,3,,,,
2901,1996,1997-03-08,0,10,2019-09-18,0.0,0.0,0,False,True,False,1,4,,4,3,0,0,0,0,0,0,39,26,8,6,,,,,,,,,,,0,2,1,1,0,1,,,,
2902,1996,1997-03-09,10,19,2019-09-18,0.0,0.0,0,True,False,False,1,0,OT,3,3,0,0,0,0,0,0,26,34,6,6,,,,,,,,,,,0,0,0,0,0,0,1,0,,
2903,1996,1997-03-09,5,2,2019-09-18,0.0,0.0,0,True,False,False,6,4,,4,7,0,1,0,0,0,0,42,42,8,24,,,,,,,,,,,3,1,2,0,1,3,,,,
2904,1996,1997-03-09,22,23,2019-09-18,0.0,0.0,0,True,False,False,3,2,,2,3,0,0,0,0,0,0,22,19,4,6,,,,,,,,,,,1,0,2,0,0,2,,,,
2905,1996,1997-03-09,15,8,2019-09-18,0.0,0.0,0,True,False,False,2,1,,4,4,0,0,0,0,0,0,23,47,8,8,,,,,,,,,,,1,0,0,0,1,1,,,,
2906,1996,1997-03-09,18,0,2019-09-18,0.0,0.0,0,True,False,False,5,4,,1,3,0,1,0,0,0,0,32,39,2,16,,,,,,,,,,,2,0,1,2,2,2,,,,
2907,1996,1997-03-09,16,25,2019-09-18,0.0,0.0,0,True,False,False,7,5,,9,13,0,0,0,0,0,0,39,41,18,26,,,,,,,,,,,1,1,1,2,5,2,,,,
2908,1996,1997-03-09,24,20,2019-09-18,0.0,0.0,0,True,False,False,6,4,,2,4,2,4,0,0,0,0,23,53,24,57,,,,,,,,,,,0,2,2,1,4,1,,,,
2909,1996,1997-03-11,2,22,2019-09-18,0.0,0.0,0,False,True,False,3,4,,3,3,0,2,0,0,0,0,29,27,6,31,,,,,,,,,,,1,1,2,2,0,1,,,,
2910,1996,1997-03-11,20,16,2019-09-18,0.0,0.0,0,False,True,False,3,4,OT,4,3,0,0,0,0,0,0,27,37,8,6,,,,,,,,,,,0,0,2,0,1,3,0,1,,
2911,1996,1997-03-11,19,15,2019-09-18,0.0,0.0,0,True,False,False,6,1,,2,4,0,0,0,0,0,0,30,31,4,8,,,,,,,,,,,1,0,2,1,3,0,,,,
2912,1996,1997-03-11,0,5,2019-09-18,0.0,0.0,0,False,True,False,2,6,,1,3,0,0,0,0,0,0,27,41,2,6,,,,,,,,,,,0,2,0,1,2,3,,,,
2913,1996,1997-03-11,23,10,2019-09-18,0.0,0.0,0,False,False,True,2,2,OT,2,7,0,0,0,0,0,0,20,46,4,14,,,,,,,,,,,1,1,1,1,0,0,0,0,,
2914,1996,1997-03-11,8,24,2019-09-18,0.0,0.0,0,True,False,False,5,1,,5,4,0,0,0,0,0,0,34,30,10,8,,,,,,,,,,,0,0,1,0,4,1,,,,
2915,1996,1997-03-11,25,18,2019-09-18,0.0,0.0,0,True,False,False,2,1,OT,2,3,1,0,0,0,0,0,38,27,14,6,,,,,,,,,,,1,1,0,0,0,0,1,0,,
2916,1996,1997-03-16,23,24,2019-09-18,0.0,0.0,0,True,False,False,4,3,,4,8,0,1,0,0,0,0,23,38,8,26,,,,,,,,,,,3,1,1,1,0,1,,,,
2917,1996,1997-03-16,25,18,2019-09-18,0.0,0.0,0,True,False,False,5,2,,4,5,0,0,0,0,0,0,39,31,8,10,,,,,,,,,,,1,1,1,1,3,0,,,,
2918,1996,1997-03-17,15,22,2019-09-18,0.0,0.0,0,False,True,False,3,4,,5,8,0,0,0,0,0,0,26,35,10,16,,,,,,,,,,,1,1,1,3,1,0,,,,
2919,1996,1997-03-17,10,19,2019-09-18,0.0,0.0,0,False,True,False,4,5,OT,6,8,5,4,0,0,0,0,34,40,72,61,,,,,,,,,,,1,1,0,1,3,2,0,0,,
2920,1996,1997-03-18,23,24,2019-09-18,0.0,0.0,0,False,True,False,1,2,OT,8,7,0,0,0,0,0,0,31,41,16,14,,,,,,,,,,,0,1,1,0,0,0,0,1,,
2921,1996,1997-03-18,25,18,2019-09-18,0.0,0.0,0,True,False,False,4,0,,5,7,1,0,0,0,0,0,29,32,20,14,,,,,,,,,,,1,0,1,0,2,0,,,,
2922,1996,1997-03-19,15,22,2019-09-18,0.0,0.0,0,True,False,False,6,3,,5,8,1,0,0,0,0,0,24,38,20,16,,,,,,,,,,,4,3,1,0,1,0,,,,
2923,1996,1997-03-19,10,19,2019-09-18,0.0,0.0,0,True,False,False,3,1,,4,6,1,0,0,0,0,0,29,47,18,12,,,,,,,,,,,2,0,1,1,0,0,,,,
2924,1996,1997-03-20,18,25,2019-09-18,0.0,0.0,0,True,False,False,6,0,,5,5,3,4,0,0,0,0,32,35,45,60,,,,,,,,,,,3,0,2,0,1,0,,,,
2925,1996,1997-03-20,24,23,2019-09-18,0.0,0.0,0,False,True,False,3,5,,5,3,0,0,0,0,0,0,33,25,10,6,,,,,,,,,,,1,0,2,2,0,3,,,,
2926,1996,1997-03-21,22,15,2019-09-18,0.0,0.0,0,False,True,False,1,4,,8,7,0,0,0,0,0,0,24,21,16,14,,,,,,,,,,,1,1,0,0,0,3,,,,
2927,1996,1997-03-21,19,10,2019-09-18,0.0,0.0,0,True,False,False,1,0,,11,10,1,1,0,0,0,0,34,34,32,30,,,,,,,,,,,0,0,0,0,1,0,,,,
2928,1996,1997-03-22,24,23,2019-09-18,0.0,0.0,0,False,True,False,1,2,,11,14,0,0,0,0,0,0,31,35,22,28,,,,,,,,,,,0,0,0,1,1,1,,,,
2929,1996,1997-03-22,18,25,2019-09-18,0.0,0.0,0,True,False,False,1,0,,10,8,2,2,0,0,0,0,39,24,34,30,,,,,,,,,,,0,0,1,0,0,0,,,,
2930,1996,1997-03-23,19,10,2019-09-18,0.0,0.0,0,False,True,False,2,3,PS,3,5,0,0,0,0,0,0,32,31,6,10,,,,,,,,,,,0,0,2,1,0,1,0,0,0,1
2931,1996,1997-03-23,22,15,2019-09-18,0.0,0.0,0,True,False,False,4,3,,12,9,1,0,0,0,0,0,29,26,34,18,,,,,,,,,,,3,1,0,1,1,1,,,,
2932,1996,1997-03-24,23,24,2019-09-18,0.0,0.0,0,False,True,False,0,2,,6,10,0,0,0,0,0,0,30,55,12,20,,,,,,,,,,,0,0,0,0,0,2,,,,
2933,1996,1997-03-24,25,18,2019-09-18,0.0,0.0,0,False,True,False,0,3,,4,4,4,0,0,0,0,0,28,38,58,8,,,,,,,,,,,0,1,0,1,0,1,,,,
2934,1996,1997-03-25,15,22,2019-09-18,0.0,0.0,0,True,False,False,6,1,,5,6,2,2,0,0,0,0,17,39,35,37,,,,,,,,,,,3,1,3,0,0,0,,,,
2935,1996,1997-03-25,10,19,2019-09-18,0.0,0.0,0,False,True,False,1,4,,2,4,0,0,0,0,0,0,31,36,4,8,,,,,,,,,,,0,2,0,1,1,1,,,,
2936,1996,1997-03-26,18,25,2019-09-18,0.0,0.0,0,False,True,False,2,3,,2,6,0,0,0,0,0,0,20,24,4,12,,,,,,,,,,,1,2,1,1,0,0,,,,
2937,1996,1997-03-26,24,23,2019-09-18,0.0,0.0,0,False,True,False,2,3,OT,9,9,0,0,0,0,0,0,43,28,18,18,,,,,,,,,,,1,2,1,0,0,0,0,1,,
2938,1996,1997-03-27,22,15,2019-09-18,0.0,0.0,0,True,False,False,2,1,OT,5,6,0,0,0,0,0,0,27,28,10,12,,,,,,,,,,,0,0,0,1,1,0,1,0,,
2939,1996,1997-03-27,19,10,2019-09-18,0.0,0.0,0,True,False,False,3,0,,4,2,0,2,0,0,0,0,25,26,8,29,,,,,,,,,,,2,0,0,0,1,0,,,,
2940,1996,1997-03-28,25,18,2019-09-18,0.0,0.0,0,False,True,False,1,3,,3,3,0,0,0,0,0,0,27,40,6,6,,,,,,,,,,,0,1,0,1,1,1,,,,
2941,1996,1997-03-29,15,22,2019-09-18,0.0,0.0,0,False,True,False,3,4,,4,7,2,1,0,0,0,0,21,50,37,18,,,,,,,,,,,1,2,1,1,1,1,,,,
2942,1996,1997-03-30,8,1,2019-09-18,0.0,0.0,0,True,False,False,3,2,,4,8,0,0,0,0,0,0,39,37,8,16,,,,,,,,,,,2,0,1,0,0,2,,,,
2943,1996,1997-03-31,8,1,2019-09-18,0.0,0.0,0,True,False,False,5,1,,7,12,0,3,0,0,0,0,24,42,14,54,,,,,,,,,,,3,1,0,0,2,0,,,,
2944,1996,1997-04-01,23,18,2019-09-18,0.0,0.0,0,True,False,False,4,0,,6,9,0,0,0,0,0,0,31,34,12,18,,,,,,,,,,,0,0,2,0,2,0,,,,
2945,1996,1997-04-02,19,22,2019-09-18,0.0,0.0,0,True,False,False,3,2,,3,7,0,0,0,0,0,0,23,39,6,14,,,,,,,,,,,0,1,2,1,1,0,,,,
2946,1996,1997-04-03,1,8,2019-09-18,0.0,0.0,0,True,False,False,2,0,,6,7,0,0,0,0,0,0,35,31,12,14,,,,,,,,,,,1,0,1,0,0,0,,,,
2947,1996,1997-04-03,23,18,2019-09-18,0.0,0.0,0,True,False,False,3,2,,7,11,4,6,0,0,0,0,23,41,47,75,,,,,,,,,,,1,0,1,1,1,1,,,,
2948,1996,1997-04-04,19,22,2019-09-18,0.0,0.0,0,True,False,False,3,1,,7,7,0,0,0,0,0,0,32,38,14,14,,,,,,,,,,,1,0,2,0,0,1,,,,
2949,1996,1997-04-04,1,8,2019-09-18,0.0,0.0,0,True,False,False,5,4,PS,6,5,1,0,0,0,0,0,33,38,22,10,,,,,,,,,,,1,1,2,2,1,1,0,0,1,0
2950,1996,1997-04-05,18,23,2019-09-18,0.0,0.0,0,True,False,False,4,2,,4,3,0,0,0,0,0,0,27,32,8,6,,,,,,,,,,,0,2,2,0,2,0,,,,
2951,1996,1997-04-06,22,19,2019-09-18,0.0,0.0,0,False,True,False,2,3,,3,6,0,0,0,0,0,0,29,31,6,12,,,,,,,,,,,1,1,0,0,1,2,,,,
2952,1996,1997-04-07,8,1,2019-09-18,0.0,0.0,0,True,False,False,5,1,,9,14,0,1,0,0,0,0,23,41,18,38,,,,,,,,,,,0,1,2,0,3,0,,,,
2953,1996,1997-04-07,18,23,2019-09-18,0.0,0.0,0,False,True,False,5,6,OT,2,9,0,0,0,0,0,0,35,41,4,18,,,,,,,,,,,2,0,2,2,1,3,0,1,,
2954,1996,1997-04-09,1,8,2019-09-18,0.0,0.0,0,False,True,False,2,5,,6,6,1,0,0,0,0,0,18,21,22,12,,,,,,,,,,,1,1,0,3,1,1,,,,
2955,1996,1997-04-13,23,19,2019-09-18,0.0,0.0,0,True,False,False,3,2,OT,9,11,0,0,0,0,0,0,25,42,18,22,,,,,,,,,,,0,0,2,2,0,0,1,0,,
2956,1996,1997-04-14,23,19,2019-09-18,0.0,0.0,0,False,True,False,3,4,,2,3,0,0,0,0,0,0,25,32,4,6,,,,,,,,,,,2,0,1,1,0,3,,,,
2957,1996,1997-04-17,19,23,2019-09-18,0.0,0.0,0,False,True,False,3,6,,9,7,1,2,0,0,0,0,37,33,28,39,,,,,,,,,,,1,2,1,2,1,2,,,,
2958,1996,1997-04-18,19,23,2019-09-18,0.0,0.0,0,False,True,False,1,4,,3,2,0,1,0,0,0,0,27,24,6,14,,,,,,,,,,,1,0,0,1,0,3,,,,
2959,1997,1997-09-16,23,20,2019-09-18,0.0,0.0,0,False,False,True,5,5,OT,6,11,0,0,0,0,0,0,23,47,12,22,,,,,,,,,,,0,1,3,3,2,1,0,0,,
2960,1997,1997-09-16,16,25,2019-09-18,0.0,0.0,0,True,False,False,4,2,,5,5,0,0,0,0,0,0,31,30,10,10,,,,,,,,,,,0,0,2,1,2,1,,,,
2961,1997,1997-09-16,2,8,2019-09-18,0.0,0.0,0,False,True,False,2,3,OT,3,4,0,3,0,0,0,0,27,41,6,43,,,,,,,,,,,0,0,2,1,0,1,0,1,,
2962,1997,1997-09-16,19,0,2019-09-18,0.0,0.0,0,True,False,False,5,3,,6,6,0,0,0,0,0,0,31,40,12,12,,,,,,,,,,,2,1,3,0,0,2,,,,
2963,1997,1997-09-16,10,22,2019-09-18,0.0,0.0,0,False,True,False,2,3,OT,7,11,0,1,0,0,0,0,29,32,14,32,,,,,,,,,,,0,0,1,2,1,0,0,1,,
2964,1997,1997-09-16,15,18,2019-09-18,0.0,0.0,0,False,True,False,2,3,OT,9,9,0,0,0,0,0,0,26,34,18,18,,,,,,,,,,,1,0,1,1,0,1,0,1,,
2965,1997,1997-09-16,5,24,2019-09-18,0.0,0.0,0,False,False,True,3,3,OT,6,6,0,0,0,0,0,0,44,37,12,12,,,,,,,,,,,2,2,1,1,0,0,0,0,,
2966,1997,1997-09-20,25,19,2019-09-18,0.0,0.0,0,False,True,False,0,3,,12,11,0,0,0,0,0,0,23,31,24,22,,,,,,,,,,,0,1,0,1,0,1,,,,
2967,1997,1997-09-21,18,22,2019-09-18,0.0,0.0,0,True,False,False,2,1,OT,8,10,0,0,0,0,0,0,27,38,16,20,,,,,,,,,,,0,0,1,1,0,0,1,0,,
2968,1997,1997-09-21,10,24,2019-09-18,0.0,0.0,0,False,True,False,3,4,,8,9,0,0,0,0,0,0,29,39,16,18,,,,,,,,,,,3,3,0,1,0,0,,,,
2969,1997,1997-09-21,15,0,2019-09-18,0.0,0.0,0,True,False,False,5,2,,2,4,0,0,0,0,0,0,26,45,4,8,,,,,,,,,,,1,0,2,1,2,1,,,,
2970,1997,1997-09-21,5,8,2019-09-18,0.0,0.0,0,True,False,False,6,2,,9,8,1,0,0,0,0,0,35,39,28,16,,,,,,,,,,,2,1,2,0,2,1,,,,
2971,1997,1997-09-21,23,25,2019-09-18,0.0,0.0,0,True,False,False,5,2,,9,10,0,0,0,0,0,0,26,29,18,20,,,,,,,,,,,2,1,0,1,3,0,,,,
2972,1997,1997-09-21,16,20,2019-09-18,0.0,0.0,0,False,True,False,6,8,,4,8,0,0,0,0,0,0,26,48,8,16,,,,,,,,,,,2,4,2,1,2,3,,,,
2973,1997,1997-09-21,2,19,2019-09-18,0.0,0.0,0,False,True,False,2,3,OT,5,5,0,0,0,0,0,0,29,29,10,10,,,,,,,,,,,1,0,0,1,1,1,0,1,,
2974,1997,1997-09-23,8,18,2019-09-18,0.0,0.0,0,True,False,False,4,3,OT,4,7,0,0,0,0,0,0,48,28,8,14,,,,,,,,,,,2,0,1,2,0,1,1,0,,
2975,1997,1997-09-23,25,2,2019-09-18,0.0,0.0,0,True,False,False,2,0,,1,4,0,0,0,0,0,0,28,42,2,8,,,,,,,,,,,0,0,2,0,0,0,,,,
2976,1997,1997-09-23,24,23,2019-09-18,0.0,0.0,0,True,False,False,6,3,,10,9,0,0,0,0,0,0,30,35,20,18,,,,,,,,,,,2,1,2,2,2,0,,,,
2977,1997,1997-09-23,20,5,2019-09-18,0.0,0.0,0,True,False,False,4,2,,7,8,0,0,0,0,0,0,32,39,14,16,,,,,,,,,,,1,1,1,0,2,1,,,,
2978,1997,1997-09-23,22,15,2019-09-18,0.0,0.0,0,True,False,False,6,0,,13,11,0,3,0,0,0,0,19,30,26,57,,,,,,,,,,,0,0,4,0,2,0,,,,
2979,1997,1997-09-23,19,16,2019-09-18,0.0,0.0,0,True,False,False,8,3,,8,10,0,0,0,0,0,0,30,33,16,20,,,,,,,,,,,4,1,4,0,0,2,,,,
2980,1997,1997-09-23,0,10,2019-09-18,0.0,0.0,0,False,True,False,1,3,,8,11,2,1,0,0,0,0,26,27,36,32,,,,,,,,,,,1,1,0,1,0,1,,,,
2981,1997,1997-09-26,22,20,2019-09-18,0.0,0.0,0,False,True,False,1,2,,7,10,0,0,0,0,0,0,23,42,14,20,,,,,,,,,,,0,1,0,0,1,1,,,,
2982,1997,1997-09-26,18,0,2019-09-18,0.0,0.0,0,True,False,False,5,3,,4,6,0,2,0,0,0,0,21,37,8,37,,,,,,,,,,,0,0,2,2,3,1,,,,
2983,1997,1997-09-26,10,25,2019-09-18,0.0,0.0,0,True,False,False,2,1,,3,4,2,3,0,0,0,0,27,27,31,43,,,,,,,,,,,0,1,1,0,1,0,,,,
2984,1997,1997-09-26,15,8,2019-09-18,0.0,0.0,0,True,False,False,2,0,,6,7,1,0,0,0,0,0,24,39,22,14,,,,,,,,,,,0,0,1,0,1,0,,,,
2985,1997,1997-09-26,23,19,2019-09-18,0.0,0.0,0,False,True,False,2,5,,3,6,0,0,0,0,0,0,27,31,6,12,,,,,,,,,,,2,3,0,1,0,1,,,,
2986,1997,1997-09-26,16,24,2019-09-18,0.0,0.0,0,False,True,False,2,5,,4,7,0,0,0,0,0,0,30,40,8,14,,,,,,,,,,,0,3,2,2,0,0,,,,
2987,1997,1997-09-26,5,2,2019-09-18,0.0,0.0,0,False,True,False,1,8,,7,7,0,0,0,0,0,0,38,37,14,14,,,,,,,,,,,1,1,0,3,0,4,,,,
2988,1997,1997-09-27,8,23,2019-09-18,0.0,0.0,0,False,True,False,2,4,,11,13,0,0,0,0,0,0,30,32,22,26,,,,,,,,,,,0,2,1,2,1,0,,,,
2989,1997,1997-09-28,24,18,2019-09-18,0.0,0.0,0,True,False,False,3,2,OT,2,7,0,0,0,0,0,0,40,41,4,14,,,,,,,,,,,1,0,1,2,0,0,1,0,,
2990,1997,1997-09-28,19,5,2019-09-18,0.0,0.0,0,False,True,False,1,2,OT,6,6,3,2,0,0,0,0,29,35,47,37,,,,,,,,,,,0,0,1,1,0,0,0,1,,
2991,1997,1997-09-28,25,15,2019-09-18,0.0,0.0,0,False,True,False,0,3,,8,7,0,1,0,0,0,0,26,27,16,24,,,,,,,,,,,0,3,0,0,0,0,,,,
2992,1997,1997-09-28,2,16,2019-09-18,0.0,0.0,0,True,False,False,4,3,,4,4,0,2,0,0,0,0,40,29,8,33,,,,,,,,,,,0,0,1,0,3,3,,,,
2993,1997,1997-09-28,0,22,2019-09-18,0.0,0.0,0,False,True,False,1,2,OT,4,6,0,0,0,0,0,0,35,23,8,12,,,,,,,,,,,1,0,0,1,0,0,0,1,,
2994,1997,1997-09-28,20,10,2019-09-18,0.0,0.0,0,False,True,False,0,4,,2,6,0,0,0,0,0,0,24,27,4,12,,,,,,,,,,,0,2,0,1,0,1,,,,
